noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,81.96,86.28,25.53,20.47,46.31,46.31,-46.33
-1.00,1.00,81.96,22.03,8.50,8.49,16.50,16.50,-25.10
-1.00,2.00,81.96,3.41,-1.32,1.00,7.03,7.03,106.37
-1.00,3.00,81.96,-0.10,-3.56,-3.70,5.24,5.24,5245.09
