noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,4.00,4.53,0.90,4.37,1.78,4.37,-3.49
0.00,0.40,4.00,2.61,0.22,3.64,-36.10,3.64,39.58
0.00,0.80,4.00,-0.24,-0.98,1.57,-212.28,1.57,749.56
0.00,1.20,4.00,-5.47,-2.19,-1.03,-508.94,-1.03,81.17
0.00,1.60,4.00,-9.52,-3.38,-2.86,-760.65,-2.86,70.02
0.00,2.00,4.00,-14.74,-5.03,-5.08,-1070.77,-5.03,65.89
0.00,2.40,4.00,-16.96,-5.24,-6.33,-1299.96,-5.24,69.10
0.00,2.80,4.00,-22.18,-5.54,-6.41,-1470.30,-5.54,75.04
0.00,3.00,4.00,-21.55,-5.96,-7.45,-1655.34,-5.96,72.33
