noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,-61.77,-129.14,-64.90,-61.80,-106.97,-61.80,52.14
1.00,1.00,-61.77,-90.57,-60.58,-70.68,-92.58,-60.58,33.11
1.00,2.00,-61.77,-143.65,-69.41,-67.53,-110.70,-67.53,52.99
1.00,3.00,-61.77,-162.51,-61.17,-69.37,-111.23,-61.17,62.36
