noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,4.80,4.76,1.97,4.59,-24.17,4.59,-3.72
0.00,0.40,4.80,2.80,0.71,3.28,-75.32,3.28,17.11
0.00,0.80,4.80,-0.79,-0.37,1.13,-271.33,1.13,243.13
0.00,1.20,4.80,-6.38,-2.40,-1.58,-557.05,-1.58,75.26
0.00,1.60,4.80,-11.24,-3.16,-3.17,-873.42,-3.16,71.91
0.00,2.00,4.80,-15.63,-4.80,-4.59,-1170.35,-4.59,70.66
0.00,2.40,4.80,-18.51,-5.69,-6.87,-1288.75,-5.69,69.25
0.00,2.80,4.80,-21.61,-6.31,-7.30,-1462.33,-6.31,70.80
0.00,3.00,4.80,-22.51,-6.04,-8.11,-1775.03,-6.04,73.15
