noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-9.14,-8.76,-11.39,-13.24,-13.85,-11.39,-30.07
-1.00,1.00,-9.14,-16.28,-12.36,-13.99,-1561508.36,-12.36,24.08
-1.00,2.00,-9.14,-24.58,-13.47,-14.04,-568773.59,-13.47,45.21
-1.00,3.00,-9.14,-27.63,-13.54,-13.46,-8226211542.76,-13.46,51.28
