noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-8.91,-9.03,-10.77,-13.03,-393285150.76,-10.77,-19.22
-1.00,1.00,-8.91,-15.72,-11.87,-14.52,-4764.72,-11.87,24.49
-1.00,2.00,-8.91,-22.60,-13.01,-13.67,-491106733.67,-13.01,42.42
-1.00,3.00,-8.91,-27.74,-13.84,-14.44,-26.65,-13.84,50.12
