noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,-411.82,-655.81,-611.27,-700.23,-5680.61,-611.27,6.79
1.00,1.00,-411.82,-575.17,-551.86,-611.30,-3306.65,-551.86,4.05
1.00,2.00,-411.82,-628.89,-594.18,-692.36,-4848.37,-594.18,5.52
1.00,3.00,-411.82,-680.57,-622.63,-753.66,-5555.34,-622.63,8.51
