noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-54.35,-65.03,-62.76,-65.15,-103.83,-62.76,3.49
-1.00,1.00,-54.35,-80.36,-54.79,-62.74,-93.07,-54.79,31.81
-1.00,2.00,-54.35,-122.05,-61.57,-71.16,-113.27,-61.57,49.55
-1.00,3.00,-54.35,-151.36,-59.85,-65.49,-110.81,-59.85,60.46
