noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-30.85,-73.41,-60.25,-59.36,-96.07,-59.36,19.13
-1.00,1.00,-30.85,-86.24,-62.01,-65.35,-120.14,-62.01,28.09
-1.00,2.00,-30.85,-151.08,-63.40,-64.27,-110.87,-63.40,58.04
-1.00,3.00,-30.85,-191.79,-63.41,-66.40,-112.94,-63.41,66.94
