noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-8.52,-9.46,-10.90,-13.21,-10047818.71,-10.90,-15.22
-1.00,1.00,-8.52,-16.34,-12.14,-13.10,-17.23,-12.14,25.67
-1.00,2.00,-8.52,-24.13,-13.60,-14.29,-248025716546.77,-13.60,43.63
-1.00,3.00,-8.52,-26.30,-13.06,-14.22,-23.39,-13.06,50.33
