noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,-425.52,-652.29,-612.25,-712.06,-5630.14,-612.25,6.14
1.00,1.00,-425.52,-564.54,-553.96,-616.86,-3195.29,-553.96,1.87
1.00,2.00,-425.52,-641.02,-588.47,-695.11,-4427.88,-588.47,8.20
1.00,3.00,-425.52,-675.66,-616.42,-749.29,-5388.16,-616.42,8.77
