noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,23.79,23.96,-3.99,20.12,-28203.72,20.12,-16.00
0.00,0.40,23.79,-38.71,-30.67,-177.52,-57529.36,-30.67,20.76
0.00,0.80,23.79,-69.49,-68.92,-482.09,-96598.35,-68.92,0.82
0.00,1.20,23.79,-84.95,-93.30,-652.27,-119930.23,-93.30,-9.83
0.00,1.60,23.79,-94.03,-103.59,-741.30,-136233.01,-103.59,-10.17
0.00,2.00,23.79,-100.87,-112.21,-801.60,-143819.61,-112.21,-11.24
0.00,2.40,23.79,-104.03,-116.11,-842.20,-151748.36,-116.11,-11.62
0.00,2.80,23.79,-107.04,-120.25,-868.44,-156301.06,-120.25,-12.34
0.00,3.00,23.79,-109.11,-121.66,-877.69,-158113.71,-121.66,-11.50
