noise_mu,action_noise_std,reward_pred_no_noise,reward_prey_no_noise,reward_pred_noise_no_diffusion,reward_prey_noise_no_diffusion,captures_noisy,survival_noisy,reward_pred_with_diff_t20,reward_prey_with_diff_t20,captures_diff_t20,survival_diff_t20,reward_pred_predator_only_t20,reward_prey_predator_only_t20,captures_predator_only_t20,survival_predator_only_t20,reward_pred_prey_only_t20,reward_prey_prey_only_t20,captures_prey_only_t20,survival_prey_only_t20,reward_pred_with_diff_t40,reward_prey_with_diff_t40,captures_diff_t40,survival_diff_t40,reward_pred_predator_only_t40,reward_prey_predator_only_t40,captures_predator_only_t40,survival_predator_only_t40,reward_pred_prey_only_t40,reward_prey_prey_only_t40,captures_prey_only_t40,survival_prey_only_t40,best_reward_pred_with_diffusion,best_reward_prey_with_diffusion,pct_inc_pred_vs_no_diffusion,pct_inc_prey_vs_no_diffusion
1.00,0.00,150.86,-50.52,146.81,-49.34,4.89,14.18,79.54,-26.64,2.65,17.32,75.11,-25.21,2.50,17.18,153.68,-51.55,5.12,13.92,105.64,-35.37,3.52,13.77,126.64,-42.47,4.22,13.51,114.86,-38.49,3.83,14.17,105.64,-26.64,-28.05,46.02
1.00,1.00,150.86,-50.52,39.26,-14.54,1.31,17.43,30.38,-11.12,1.01,18.30,29.48,-10.98,0.98,18.63,38.59,-14.16,1.29,17.77,36.34,-14.13,1.21,17.59,36.75,-13.51,1.23,17.57,34.58,-13.55,1.15,17.21,36.34,-11.12,-7.45,23.53
1.00,2.00,150.86,-50.52,22.91,-14.03,0.76,19.14,20.93,-11.56,0.70,19.62,23.62,-13.62,0.79,19.54,23.18,-13.10,0.77,18.84,21.75,-15.31,0.72,18.95,24.45,-13.92,0.81,18.77,21.38,-14.21,0.71,19.22,21.75,-11.56,-5.07,17.61
1.00,3.00,150.86,-50.52,16.50,-14.80,0.55,19.89,16.80,-13.57,0.56,20.54,17.62,-15.31,0.59,19.99,19.20,-15.19,0.64,19.63,19.12,-17.38,0.64,19.50,17.48,-16.18,0.58,19.73,17.40,-16.55,0.58,19.83,19.12,-13.57,15.91,8.31
