noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-8.83,0.24,-8.54,0.27,-10.69,3.51,-13.48,6.40,-10.69,-25.26
0.00,1.00,-8.83,0.24,-17.18,0.26,-11.96,3.52,-13.91,6.41,-11.96,30.38
0.00,2.00,-8.83,0.24,-25.04,0.26,-13.41,3.50,-14.08,6.42,-13.41,46.43
0.00,3.00,-8.83,0.24,-27.01,0.26,-13.29,3.51,-14.28,6.42,-13.29,50.78
