noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-8.85,0.27,-9.09,0.29,-10.70,3.57,-13.08,6.45,-10.70,-17.70
-1.00,1.00,-8.85,0.27,-16.86,0.26,-12.58,3.55,-13.81,6.46,-12.58,25.37
-1.00,2.00,-8.85,0.27,-24.89,0.27,-13.28,3.53,-14.22,6.43,-13.28,46.62
-1.00,3.00,-8.85,0.27,-28.11,0.26,-13.95,3.53,-14.23,6.46,-13.95,50.39
