noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,2.86,0.36,3.72,0.37,0.85,3.78,3.65,6.79,3.65,-1.73
1.00,1.00,2.86,0.36,-3.37,0.38,-1.91,3.77,-0.19,6.81,-0.19,94.31
1.00,2.00,2.86,0.36,-15.36,0.38,-4.76,3.79,-5.79,6.82,-4.76,68.99
1.00,3.00,2.86,0.36,-23.56,0.38,-5.54,3.78,-8.69,6.80,-5.54,76.48
