noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,-8.69,0.25,-8.46,0.26,-11.03,3.54,-13.33,6.48,-11.03,-30.33
1.00,1.00,-8.69,0.25,-17.39,0.27,-12.48,3.53,-14.10,6.46,-12.48,28.25
1.00,2.00,-8.69,0.25,-24.04,0.27,-13.50,3.53,-14.39,6.50,-13.50,43.86
1.00,3.00,-8.69,0.25,-27.93,0.27,-13.45,3.54,-14.67,6.45,-13.45,51.83
