noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,4.32,0.38,4.11,0.41,1.22,3.86,4.21,6.89,4.21,2.33
-1.00,1.00,4.32,0.38,-2.54,0.39,-0.85,3.82,-0.63,6.90,-0.63,75.28
-1.00,2.00,4.32,0.38,-12.92,0.38,-4.54,3.84,-5.75,6.86,-4.54,64.91
-1.00,3.00,4.32,0.38,-21.15,0.38,-5.59,3.82,-9.14,6.88,-5.59,73.57
