noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-9.01,0.27,-8.68,0.29,-10.69,3.53,-13.61,6.41,-10.69,-23.25
0.00,1.00,-9.01,0.27,-17.73,0.26,-12.50,3.51,-13.85,6.43,-12.50,29.50
0.00,2.00,-9.01,0.27,-23.73,0.27,-12.81,3.53,-14.15,6.45,-12.81,45.99
0.00,3.00,-9.01,0.27,-28.22,0.27,-13.88,3.52,-14.81,6.44,-13.88,50.83
