noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-410.53,0.36,-408.39,0.39,-436.44,3.81,-427.59,6.85,-427.59,-4.70
-1.00,1.00,-410.53,0.36,-533.51,0.39,-515.82,3.80,-553.71,6.84,-515.82,3.32
-1.00,2.00,-410.53,0.36,-636.48,0.39,-578.27,3.81,-644.38,6.82,-578.27,9.14
-1.00,3.00,-410.53,0.36,-685.16,0.40,-609.42,3.80,-671.18,6.87,-609.42,11.05
