noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,3.60,0.36,4.02,0.37,0.85,3.83,3.16,6.89,3.16,-21.37
-1.00,1.00,3.60,0.36,-2.82,0.37,-2.59,3.81,-0.56,6.90,-0.56,80.26
-1.00,2.00,3.60,0.36,-14.98,0.37,-4.28,3.84,-6.09,6.90,-4.28,71.40
-1.00,3.00,3.60,0.36,-23.02,0.37,-5.59,3.84,-7.74,6.89,-5.59,75.72
