noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,98.35,0.48,97.36,0.51,52.55,4.12,68.32,7.35,68.32,-29.83
1.00,1.00,98.35,0.48,23.62,0.51,19.05,4.13,20.63,7.35,20.63,-12.66
1.00,2.00,98.35,0.48,9.62,0.50,9.33,4.15,4.86,7.36,9.33,-3.07
1.00,3.00,98.35,0.48,1.20,0.51,5.11,4.13,3.63,7.36,5.11,324.98
