noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,89.37,0.49,96.91,0.52,45.98,4.10,62.77,7.26,62.77,-35.23
-1.00,1.00,89.37,0.49,17.79,0.51,12.94,4.10,13.89,7.25,13.89,-21.91
-1.00,2.00,89.37,0.49,3.25,0.53,2.39,4.09,4.10,7.27,4.10,26.20
-1.00,3.00,89.37,0.49,-0.92,0.51,0.64,4.09,-2.54,7.28,0.64,169.36
