noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,64.17,0.48,66.22,0.53,31.45,4.07,46.72,7.24,46.72,-29.46
0.00,1.00,64.17,0.48,19.57,0.51,14.44,4.07,13.04,7.23,14.44,-26.21
0.00,2.00,64.17,0.48,6.63,0.51,4.42,4.08,2.95,7.22,4.42,-33.35
0.00,3.00,64.17,0.48,-0.00,0.51,1.45,4.07,-2.68,7.24,1.45,33040.84
