noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-57.50,0.24,-57.32,0.26,-56.01,3.44,-63.73,6.30,-56.01,2.28
0.00,1.00,-57.50,0.24,-81.05,0.26,-59.92,3.43,-63.82,6.30,-59.92,26.07
0.00,2.00,-57.50,0.24,-132.96,0.26,-58.90,3.44,-65.30,6.27,-58.90,55.70
0.00,3.00,-57.50,0.24,-161.40,0.26,-61.29,3.46,-63.10,6.27,-61.29,62.02
