noise_mu,action_noise_std,reward_pred_no_noise,reward_prey_no_noise,reward_pred_noise_no_diffusion,reward_prey_noise_no_diffusion,captures_noisy,survival_noisy,reward_pred_with_diff_t20,reward_prey_with_diff_t20,captures_diff_t20,survival_diff_t20,reward_pred_predator_only_t20,reward_prey_predator_only_t20,captures_predator_only_t20,survival_predator_only_t20,reward_pred_prey_only_t20,reward_prey_prey_only_t20,captures_prey_only_t20,survival_prey_only_t20,reward_pred_with_diff_t40,reward_prey_with_diff_t40,captures_diff_t40,survival_diff_t40,reward_pred_predator_only_t40,reward_prey_predator_only_t40,captures_predator_only_t40,survival_predator_only_t40,reward_pred_prey_only_t40,reward_prey_prey_only_t40,captures_prey_only_t40,survival_prey_only_t40,best_reward_pred_with_diffusion,best_reward_prey_with_diffusion,pct_inc_pred_vs_no_diffusion,pct_inc_prey_vs_no_diffusion
0.00,0.00,149.10,-52.97,142.61,-50.91,4.75,13.91,76.88,-28.39,2.56,17.29,76.01,-27.74,2.53,17.23,152.44,-54.37,5.08,13.66,92.03,-33.80,3.07,14.50,129.97,-46.41,4.33,13.93,111.86,-40.56,3.73,14.07,92.03,-28.39,-35.47,44.23
0.00,1.00,149.10,-52.97,34.05,-15.85,1.14,17.90,26.85,-12.77,0.90,19.29,22.76,-12.10,0.76,19.30,30.68,-14.88,1.02,18.32,29.85,-15.94,0.99,18.29,33.79,-16.64,1.13,18.10,32.17,-16.87,1.07,17.89,29.85,-12.77,-12.33,19.41
0.00,2.00,149.10,-52.97,21.11,-16.48,0.70,19.43,16.50,-13.75,0.55,20.13,19.05,-15.80,0.64,19.92,21.64,-15.34,0.72,19.43,19.99,-17.69,0.67,19.92,19.84,-16.44,0.66,19.24,19.05,-17.44,0.64,19.91,19.99,-13.75,-5.33,16.56
0.00,3.00,149.10,-52.97,17.70,-18.07,0.59,19.55,16.84,-17.40,0.56,20.11,15.30,-17.33,0.51,20.07,17.66,-17.15,0.59,19.67,17.93,-19.33,0.60,19.75,16.84,-18.32,0.56,20.00,17.77,-21.03,0.59,19.88,17.93,-17.40,1.27,3.74
