noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-402.24,0.39,-403.44,0.43,-488.61,3.71,-536.88,6.49,-488.61,-21.11
0.00,1.00,-402.24,0.39,-535.16,0.42,-533.27,3.98,-577.16,6.98,-533.27,0.35
0.00,2.00,-402.24,0.39,-645.48,0.42,-551.32,3.68,-598.28,6.60,-551.32,14.59
0.00,3.00,-402.24,0.39,-683.39,0.42,-550.65,3.84,-611.56,7.02,-550.65,19.42
