noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,61.10,0.98,60.98,1.04,16.90,4.16,11.83,6.88,16.90,-72.29
0.00,1.00,61.10,0.98,14.21,1.05,10.34,4.17,5.51,6.90,10.34,-27.27
0.00,2.00,61.10,0.98,3.62,1.04,6.06,4.22,1.99,6.90,6.06,67.51
0.00,3.00,61.10,0.98,-1.74,1.05,1.65,4.16,-3.36,6.89,1.65,195.07
