noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,3.59,1.82,3.87,1.96,0.53,8.31,3.03,12.11,3.03,-21.74
1.00,1.00,3.59,1.82,-3.93,1.40,-2.63,7.77,-0.79,11.99,-0.79,80.00
1.00,2.00,3.59,1.82,-14.87,1.97,-5.45,7.60,-5.43,12.08,-5.43,63.48
1.00,3.00,3.59,1.82,-21.82,1.97,-6.77,7.67,-8.24,11.94,-6.77,69.00
