noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,4.28,1.61,4.86,1.92,0.99,7.98,3.93,12.58,3.93,-19.10
-1.00,1.00,4.28,1.61,-2.61,1.94,-1.81,7.58,-0.55,12.42,-0.55,79.03
-1.00,2.00,4.28,1.61,-14.14,1.66,-5.07,7.62,-6.57,12.16,-5.07,64.11
-1.00,3.00,4.28,1.61,-24.55,1.98,-6.13,7.64,-7.78,12.27,-6.13,75.04
