noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,-31.07,0.38,-31.18,0.42,-53.92,3.39,-62.91,5.61,-53.92,-72.94
1.00,1.00,-31.07,0.38,-83.01,0.42,-56.57,3.41,-61.50,5.59,-56.57,31.85
1.00,2.00,-31.07,0.38,-135.54,0.42,-61.00,3.41,-63.83,5.61,-61.00,55.00
1.00,3.00,-31.07,0.38,-179.70,0.42,-61.81,3.40,-61.63,5.61,-61.63,65.70
