noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,47.39,0.98,45.22,1.04,34.15,4.18,40.10,6.80,40.10,-11.33
-1.00,1.00,47.39,0.98,11.29,1.04,12.15,4.29,12.14,6.83,12.15,7.66
-1.00,2.00,47.39,0.98,2.37,1.04,5.89,4.18,4.79,6.78,5.89,148.30
-1.00,3.00,47.39,0.98,-2.75,1.04,0.36,4.18,-2.72,6.78,0.36,113.14
