noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-462.14,0.78,-457.55,0.82,-466.00,3.92,-455.89,6.30,-455.89,0.36
0.00,1.00,-462.14,0.78,-552.80,0.83,-537.22,3.89,-564.18,6.29,-537.22,2.82
0.00,2.00,-462.14,0.78,-638.92,0.83,-598.15,3.94,-638.08,6.85,-598.15,6.38
0.00,3.00,-462.14,0.78,-686.22,0.82,-625.52,3.94,-676.30,6.29,-625.52,8.85
