noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-8.64,1.59,-8.67,1.11,-10.44,7.07,-13.26,10.68,-10.44,-20.44
0.00,1.00,-8.64,1.59,-17.25,1.74,-11.96,6.69,-13.78,11.04,-11.96,30.67
0.00,2.00,-8.64,1.59,-24.59,1.13,-13.21,6.91,-14.22,11.09,-13.21,46.27
0.00,3.00,-8.64,1.59,-27.61,1.50,-13.69,6.62,-14.30,10.78,-13.69,50.42
