noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-8.66,1.17,-8.52,1.20,-10.56,6.87,-13.19,9.25,-10.56,-24.01
-1.00,1.00,-8.66,1.17,-16.69,1.15,-11.92,6.28,-13.49,9.74,-11.92,28.56
-1.00,2.00,-8.66,1.17,-24.07,1.13,-12.89,6.50,-13.94,9.70,-12.89,46.47
-1.00,3.00,-8.66,1.17,-28.86,1.14,-13.41,6.61,-13.97,9.79,-13.41,53.55
