noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-33.87,0.38,-33.94,0.43,-56.12,3.61,-62.40,5.61,-56.12,-65.35
0.00,1.00,-33.87,0.38,-78.91,0.42,-57.68,3.61,-62.84,5.58,-57.68,26.90
0.00,2.00,-33.87,0.38,-137.11,0.43,-62.30,3.32,-61.92,5.59,-61.92,54.84
0.00,3.00,-33.87,0.38,-177.94,0.43,-61.41,3.32,-62.91,5.60,-61.41,65.49
