noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,4.01,0.36,4.36,0.38,2.23,3.82,5.07,6.87,5.07,16.47
-1.00,1.00,4.01,0.36,-3.72,0.38,-1.08,3.80,0.12,6.87,0.12,103.30
-1.00,2.00,4.01,0.36,-15.26,0.37,-4.47,3.82,-5.81,6.87,-4.47,70.72
-1.00,3.00,4.01,0.36,-22.98,0.38,-6.30,3.82,-9.39,6.87,-6.30,72.59
