noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,-59.97,0.24,-59.83,0.26,-58.64,3.44,-64.49,6.29,-58.64,1.99
1.00,1.00,-59.97,0.24,-88.76,0.25,-59.84,3.45,-63.34,6.30,-59.84,32.58
1.00,2.00,-59.97,0.24,-138.24,0.27,-62.04,3.46,-64.07,6.29,-62.04,55.12
1.00,3.00,-59.97,0.24,-157.75,0.26,-61.97,3.43,-65.20,6.27,-61.97,60.72
