noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,4.23,0.35,4.18,0.38,1.72,3.79,5.40,6.88,5.40,29.24
1.00,1.00,4.23,0.35,-4.21,0.38,-1.03,3.79,0.18,6.83,0.18,104.24
1.00,2.00,4.23,0.35,-16.21,0.38,-4.24,3.81,-5.08,6.85,-4.24,73.84
1.00,3.00,4.23,0.35,-23.88,0.39,-6.16,3.80,-8.23,6.86,-6.16,74.19
