noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,4.51,0.35,4.48,0.38,1.46,3.81,3.87,6.77,3.87,-13.67
0.00,1.00,4.51,0.35,-2.89,0.38,-1.57,3.78,-0.41,6.81,-0.41,85.66
0.00,2.00,4.51,0.35,-15.82,0.38,-4.87,3.79,-6.01,6.79,-4.87,69.21
0.00,3.00,4.51,0.35,-23.07,0.38,-5.83,3.79,-8.10,6.79,-5.83,74.72
