noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-32.02,0.24,-33.43,0.25,-57.89,3.50,-63.95,6.25,-57.89,-73.16
0.00,1.00,-32.02,0.24,-85.83,0.25,-59.84,3.41,-62.31,6.22,-59.84,30.28
0.00,2.00,-32.02,0.24,-147.30,0.25,-57.43,3.41,-64.46,6.25,-57.43,61.01
0.00,3.00,-32.02,0.24,-175.23,0.27,-62.63,3.42,-63.32,6.21,-62.63,64.26
