noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-29.06,0.26,-29.59,0.26,-57.66,3.43,-65.29,6.25,-57.66,-94.89
-1.00,1.00,-29.06,0.26,-83.62,0.25,-59.93,3.46,-64.18,6.25,-59.93,28.33
-1.00,2.00,-29.06,0.26,-133.54,0.26,-62.28,3.42,-63.13,6.25,-62.28,53.36
-1.00,3.00,-29.06,0.26,-175.05,0.29,-62.45,3.43,-62.48,6.25,-62.45,64.33
