noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-61.74,0.25,-58.83,0.26,-59.79,3.47,-64.58,6.37,-59.79,-1.63
-1.00,1.00,-61.74,0.25,-82.90,0.26,-58.37,3.49,-65.49,6.40,-58.37,29.59
-1.00,2.00,-61.74,0.25,-134.45,0.26,-60.42,3.48,-68.70,6.36,-60.42,55.06
-1.00,3.00,-61.74,0.25,-168.91,0.26,-60.16,3.48,-64.24,6.34,-60.16,64.38
