noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,98.00,0.49,95.53,0.51,48.47,4.11,58.38,7.28,58.38,-38.89
1.00,1.00,98.00,0.49,18.38,0.52,12.30,4.09,14.06,7.26,14.06,-23.53
1.00,2.00,98.00,0.49,4.83,0.52,2.75,4.10,2.99,7.26,2.99,-38.12
1.00,3.00,98.00,0.49,-1.73,0.50,0.73,4.09,-3.68,7.28,0.73,141.96
