noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-32.35,-31.99,-59.97,-66.15,-123.30,-59.97,-87.45
-1.00,1.00,-32.35,-89.96,-59.75,-65.23,-125.09,-59.75,33.58
-1.00,2.00,-32.35,-158.02,-58.42,-63.89,-115.53,-58.42,63.03
-1.00,3.00,-32.35,-187.02,-58.51,-61.86,-123.60,-58.51,68.72
