noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,-32.42,-33.89,-58.67,-65.83,-117.54,-58.67,-73.11
1.00,1.00,-32.42,-90.60,-61.92,-67.71,-121.71,-61.92,31.66
1.00,2.00,-32.42,-157.04,-58.23,-62.22,-120.10,-58.23,62.92
1.00,3.00,-32.42,-190.30,-57.76,-61.28,-122.44,-57.76,69.65
