noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,100.55,101.87,57.28,61.62,79.55,79.55,-21.91
0.00,0.40,100.55,54.76,35.20,39.52,48.60,48.60,-11.24
0.00,0.80,100.55,27.76,21.59,23.44,31.28,31.28,12.69
0.00,1.20,100.55,20.79,17.59,16.01,22.72,22.72,9.25
0.00,1.60,100.55,12.74,12.40,12.44,21.74,21.74,70.61
0.00,2.00,100.55,8.87,10.94,7.85,17.87,17.87,101.48
0.00,2.40,100.55,5.11,5.37,8.01,13.36,13.36,161.30
0.00,2.80,100.55,2.39,5.01,5.71,11.26,11.26,371.52
0.00,3.00,100.55,3.11,5.49,7.09,11.55,11.55,271.05
