noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,-458.36,-458.74,-476.12,-446.06,-641.16,-446.06,2.76
1.00,1.00,-458.36,-551.74,-531.41,-582.49,-2206.35,-531.41,3.69
1.00,2.00,-458.36,-634.89,-593.23,-694.18,-4051.72,-593.23,6.56
1.00,3.00,-458.36,-688.12,-631.45,-762.46,-5062.83,-631.45,8.24
