noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-8.52,-8.34,-10.75,-13.23,-15.02,-10.75,-28.91
-1.00,1.00,-8.52,-17.19,-11.82,-13.63,-15.03,-11.82,31.26
-1.00,2.00,-8.52,-24.77,-12.68,-13.96,-15.07,-12.68,48.79
-1.00,3.00,-8.52,-27.23,-13.36,-14.29,-16.32,-13.36,50.93
