noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,47.36,50.42,40.72,39.65,49.43,49.43,-1.96
0.00,0.40,47.36,26.75,25.81,25.79,27.00,27.00,0.94
0.00,0.80,47.36,17.24,15.18,17.03,18.56,18.56,7.67
0.00,1.20,47.36,12.00,10.77,11.64,15.68,15.68,30.64
0.00,1.60,47.36,7.15,9.16,9.02,12.20,12.20,70.49
0.00,2.00,47.36,2.77,2.46,5.86,12.02,12.02,334.59
0.00,2.40,47.36,0.22,2.27,3.99,6.05,6.05,2604.55
0.00,2.80,47.36,-1.09,1.48,2.77,7.17,7.17,759.38
0.00,3.00,47.36,-1.83,0.51,1.97,7.26,7.26,496.33
