noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-32.20,-30.81,-59.33,-62.56,-121.73,-59.33,-92.58
0.00,0.40,-32.20,-43.55,-60.88,-63.66,-121.87,-60.88,-39.78
0.00,0.80,-32.20,-74.58,-61.47,-65.31,-119.69,-61.47,17.57
0.00,1.20,-32.20,-108.57,-61.11,-62.27,-118.11,-61.11,43.71
0.00,1.60,-32.20,-127.77,-61.12,-60.36,-123.58,-60.36,52.76
0.00,2.00,-32.20,-153.44,-61.92,-63.48,-121.27,-61.92,59.64
0.00,2.40,-32.20,-168.05,-62.08,-62.72,-115.64,-62.08,63.06
0.00,2.80,-32.20,-173.16,-61.57,-65.27,-126.98,-61.57,64.44
0.00,3.00,-32.20,-184.98,-58.89,-63.51,-126.19,-58.89,68.16
