noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,3.36,3.86,0.13,3.16,2.78,3.16,-18.21
1.00,1.00,3.36,-4.69,-2.77,-0.17,-340.43,-0.17,96.37
1.00,2.00,3.36,-15.60,-6.03,-4.93,-1012.78,-4.93,68.42
1.00,3.00,3.36,-22.99,-6.67,-7.54,-1484.29,-6.67,70.98
