noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-29.91,-30.94,-55.47,-63.40,-124.86,-55.47,-79.32
0.00,0.40,-29.91,-40.38,-55.36,-65.59,-127.52,-55.36,-37.11
0.00,0.80,-29.91,-61.94,-60.01,-65.26,-120.52,-60.01,3.13
0.00,1.20,-29.91,-95.21,-58.68,-64.91,-129.22,-58.68,38.37
0.00,1.60,-29.91,-118.29,-58.56,-60.65,-126.78,-58.56,50.50
0.00,2.00,-29.91,-141.76,-57.86,-67.75,-124.34,-57.86,59.19
0.00,2.40,-29.91,-152.05,-60.30,-65.05,-130.77,-60.30,60.34
0.00,2.80,-29.91,-173.69,-57.15,-60.51,-123.05,-57.15,67.10
0.00,3.00,-29.91,-185.47,-56.87,-61.05,-123.19,-56.87,69.34
