noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,3.86,3.50,0.61,3.82,-18.53,3.82,9.09
1.00,1.00,3.86,-2.80,-1.22,0.07,-405.63,0.07,102.37
1.00,2.00,3.86,-14.50,-4.22,-4.42,-1043.10,-4.22,70.88
1.00,3.00,3.86,-23.58,-6.80,-7.34,-1456.63,-6.80,71.15
