noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,104.09,96.47,59.19,59.77,81.61,81.61,-15.40
1.00,1.00,104.09,21.72,19.62,20.02,26.63,26.63,22.60
1.00,2.00,104.09,7.96,9.73,10.63,14.17,14.17,78.10
1.00,3.00,104.09,1.38,6.32,4.35,12.14,12.14,781.01
