noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,3.46,3.93,0.63,3.37,2.65,3.37,-14.37
-1.00,1.00,3.46,-3.68,-3.01,-0.69,-358.97,-0.69,81.22
-1.00,2.00,3.46,-14.28,-5.71,-4.22,-1021.78,-4.22,70.47
-1.00,3.00,3.46,-21.99,-7.68,-8.00,-1414.66,-7.68,65.07
