noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,3.62,3.87,0.55,2.95,-15.64,2.95,-23.90
0.00,0.40,3.62,2.27,-0.44,2.55,-64.86,2.55,12.43
0.00,0.80,3.62,-0.89,-1.06,1.39,-282.86,1.39,255.83
0.00,1.20,3.62,-5.08,-2.29,-1.12,-572.18,-1.12,77.98
0.00,1.60,3.62,-11.22,-4.08,-2.51,-865.34,-2.51,77.59
0.00,2.00,3.62,-15.16,-5.36,-4.68,-1056.53,-4.68,69.10
0.00,2.40,3.62,-19.64,-5.07,-6.08,-1201.07,-5.07,74.21
0.00,2.80,3.62,-22.47,-6.58,-6.86,-1355.72,-6.58,70.70
0.00,3.00,3.62,-23.93,-5.99,-7.82,-1494.72,-5.99,74.96
