noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-458.94,-460.72,-471.30,-445.34,-642.03,-445.34,3.34
0.00,0.40,-458.94,-472.87,-484.96,-466.77,-898.42,-466.77,1.29
0.00,0.80,-458.94,-518.62,-516.85,-540.12,-1756.87,-516.85,0.34
0.00,1.20,-458.94,-575.78,-550.14,-605.16,-2693.57,-550.14,4.45
0.00,1.60,-458.94,-610.59,-575.95,-658.60,-3474.09,-575.95,5.67
0.00,2.00,-458.94,-640.90,-594.20,-697.86,-3976.55,-594.20,7.29
0.00,2.40,-458.94,-660.78,-606.93,-737.18,-4567.06,-606.93,8.15
0.00,2.80,-458.94,-680.08,-623.17,-760.69,-4840.66,-623.17,8.37
0.00,3.00,-458.94,-688.68,-625.86,-765.85,-5088.66,-625.86,9.12
