noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-8.53,-8.82,-10.49,-13.31,-14.83,-10.49,-18.84
-1.00,1.00,-8.53,-17.27,-11.96,-13.74,-15.22,-11.96,30.71
-1.00,2.00,-8.53,-24.63,-13.18,-13.93,-15.89,-13.18,46.47
-1.00,3.00,-8.53,-28.24,-13.73,-14.04,-15.47,-13.73,51.39
