noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,70.05,65.89,19.37,13.96,16.91,19.37,-70.60
0.00,0.40,70.05,34.97,15.40,9.01,14.43,15.40,-55.97
0.00,0.80,70.05,17.94,12.74,8.20,16.41,16.41,-8.54
0.00,1.20,70.05,10.28,8.48,6.80,10.96,10.96,6.69
0.00,1.60,70.05,7.07,6.23,6.14,11.27,11.27,59.50
0.00,2.00,70.05,3.32,4.99,2.21,8.18,8.18,146.43
0.00,2.40,70.05,0.90,2.86,4.46,6.47,6.47,621.36
0.00,2.80,70.05,0.30,2.80,2.50,6.12,6.12,1958.93
0.00,3.00,70.05,-2.57,0.40,0.13,5.89,5.89,329.60
