noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-405.77,-406.68,-438.45,-386.32,-664.35,-386.32,5.01
-1.00,1.00,-405.77,-545.02,-535.37,-571.86,-2617.47,-535.37,1.77
-1.00,2.00,-405.77,-644.22,-591.78,-702.59,-4508.16,-591.78,8.14
-1.00,3.00,-405.77,-696.71,-627.41,-764.91,-5311.12,-627.41,9.95
