noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,48.16,42.22,37.78,42.37,48.37,48.37,14.56
1.00,1.00,48.16,13.55,14.18,13.82,14.81,14.81,9.33
1.00,2.00,48.16,3.69,5.71,7.14,9.23,9.23,150.43
1.00,3.00,48.16,-3.18,0.97,0.38,8.34,8.34,362.26
