episode,run_0
500,-141.69688280741335
1000,-137.49325536566926
1500,-252.04729866756662
2000,-73.66950653329378
2500,-62.65240210121205
3000,-60.209213477669316
3500,-63.87444928580024
4000,-61.386346163645655
4500,-61.351136358580206
5000,-59.58079039460559
5500,-60.097363789189735
6000,-59.9365849304944
6500,-61.19448807270116
7000,-58.178008318253895
7500,-57.45462494018452
8000,-65.58170116999071
8500,-59.96275198620939
9000,-58.820675259656205
9500,-60.642968772359396
10000,-58.63762783641088
10500,-63.48151370946161
11000,-56.19066329991118
11500,-57.22476805552338
12000,-56.77619185335866
12500,-60.43085958889717
13000,-60.03238175081611
13500,-61.363644066279576
14000,-58.86348162299405
14500,-57.902027902760516
15000,-61.419987226065714
15500,-59.86711895227212
16000,-61.97609815305735
16500,-60.20541188390415
17000,-60.437055257272604
17500,-60.22106385105202
18000,-61.487539554647064
18500,-62.35677418160704
19000,-58.38620270360384
19500,-62.02542720642396
20000,-61.75421684459977
20500,-58.040628266469895
21000,-62.016474574137135
21500,-59.057358646981605
22000,-60.7939116663718
22500,-60.53060484587963
23000,-61.78999308019022
23500,-59.33655145354867
24000,-61.14125664995663
24500,-56.692603161489515
25000,-57.95226879459017
25500,-62.52402986718809
26000,-59.96187751586317
26500,-62.56149858387732
27000,-63.07468398231197
27500,-60.93922727305771
28000,-58.557170711880026
28500,-56.47042344772749
29000,-62.341085314174386
29500,-61.155292870224756
30000,-59.451290587194826
30500,-57.97506662385936
31000,-62.72317697840696
31500,-59.870295769078496
32000,-59.774691489555266
32500,-59.41385049106331
33000,-59.709719358761056
33500,-56.10914288974016
34000,-61.60978828806763
34500,-62.33646294512786
35000,-62.001800079963864
35500,-61.572597612938814
36000,-56.772051162965894
36500,-61.888487380536034
37000,-59.22858773244986
37500,-61.28435861489684
38000,-60.57564480924781
38500,-59.42117456304634
39000,-59.455636012479125
39500,-57.89537665060765
40000,-58.347035466587634
40500,-60.47788776652435
41000,-58.036256367140346
41500,-62.20383284195178
42000,-60.39961809437293
42500,-59.69320543830441
43000,-58.175401076860325
43500,-60.48271093939631
44000,-59.94388108832104
44500,-57.75226239051847
45000,-56.73208916197252
45500,-60.337244914559584
46000,-58.73293089549328
46500,-58.08720761433221
47000,-61.05808342481434
47500,-62.27345817534158
48000,-58.02391553784626
48500,-58.80089438624043
49000,-56.282047306801495
49500,-61.202524185889054
50000,-57.65294107624663
50500,-56.78297605607024
51000,-56.92824208732257
51500,-58.41455355510154
52000,-56.097693167024524
52500,-60.44416581494817
53000,-58.87257022988405
53500,-59.42078341362031
54000,-59.24460521263819
54500,-61.48969586053386
55000,-58.36953914651006
55500,-61.032553489894745
56000,-57.82611816990739
56500,-58.236059883740005
57000,-58.22549306678296
57500,-59.38756856973399
58000,-58.86222976331993
58500,-60.41929058694062
59000,-59.60679715801827
59500,-61.76746102729349
60000,-59.24525684125813
