noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,-8.75,-25.89,-14.16,-14.32,-2009211123.13,-14.16,45.32
1.00,1.00,-8.75,-20.90,-13.16,-14.18,-17.44,-13.16,37.04
1.00,2.00,-8.75,-24.12,-13.53,-14.08,-20.91,-13.53,43.89
1.00,3.00,-8.75,-28.00,-14.08,-14.95,-2560398.29,-14.08,49.73
